[2022-10-07 03:28:43.088] [exthost] [info] Extension host with pid 6625 started
[2022-10-07 03:28:43.092] [exthost] [error] Error: EEXIST: file already exists, open '/root/.vscode-server/data/User/workspaceStorage/e97aa1ac7cb2a0bf95ed5220ee3cb280/vscode.lock'
[2022-10-07 03:28:43.104] [exthost] [info] Lock '/root/.vscode-server/data/User/workspaceStorage/e97aa1ac7cb2a0bf95ed5220ee3cb280/vscode.lock': Could not acquire lock, checking if the file is stale.
[2022-10-07 03:28:43.105] [exthost] [info] Lock '/root/.vscode-server/data/User/workspaceStorage/e97aa1ac7cb2a0bf95ed5220ee3cb280/vscode.lock': The pid 2772 appears to be gone.
[2022-10-07 03:28:43.105] [exthost] [info] Lock '/root/.vscode-server/data/User/workspaceStorage/e97aa1ac7cb2a0bf95ed5220ee3cb280/vscode.lock': Deleting a stale lock.
[2022-10-07 03:28:43.119] [exthost] [info] Lock '/root/.vscode-server/data/User/workspaceStorage/e97aa1ac7cb2a0bf95ed5220ee3cb280/vscode.lock': Lock acquired.
[2022-10-07 03:28:43.412] [exthost] [info] ExtensionService#_doActivateExtension vscode.typescript-language-features, startup: false, activationEvent: 'onLanguage:javascript'
[2022-10-07 03:28:43.749] [exthost] [info] ExtensionService#_doActivateExtension vscode.debug-auto-launch, startup: true, activationEvent: '*'
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.250] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 03:47:53.251] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220928T011943/exthost1/output_logging_20220928T012316/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.491] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.493] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
[2022-10-07 04:37:46.494] [exthost] [error] {"message":"Git error","stdout":"","stderr":"fatal: Could not switch to '/root/.vscode-server/data/logs/20220923T031257/exthost1/output_logging_20220923T031259/': No such file or directory\n","exitCode":128}
